"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","77408","","","","0"
"2014-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","78599","","","","0"
"2015-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","78073","","","","0"
"2015-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","77595","","","","0"
"2015-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","78242","","","","0"
"2015-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","78276","","","","0"
"2015-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","78392","","","","0"
"2015-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","78924","","","","0"
"2015-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","79563","","","","0"
"2015-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","79983","","","","0"
"2015-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","79674","","","","0"
"2015-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","79629","","","","0"
"2015-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","80452","","","","0"
"2015-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","80337","","","","0"
"2016-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","80327","","","","0"
"2016-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","80776","","","","0"
"2016-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","79884","","","","0"
"2016-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","79613","","","","0"
"2016-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","79772","","","","0"
"2016-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","80062","","","","0"
"2016-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","80484","","","","0"
"2016-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","81858","","","","0"
"2016-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","81843","","","","0"
"2016-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","82076","","","","0"
"2016-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","82457","","","","0"
"2016-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","82644","","","","0"
"2017-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","84045","","","","0"
"2017-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","84567","","","","0"
"2017-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","84884","","","","0"
"2017-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86164","","","","0"
"2017-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86441","","","","0"
"2017-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86936","","","","0"
"2017-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86363","","","","0"
"2017-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86401","","","","0"
"2017-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86777","","","","0"
"2017-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","85940","","","","0"
"2017-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86431","","","","0"
"2017-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","85887","","","","0"
"2018-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86571","","","","0"
"2018-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","87011","","","","0"
"2018-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86537","","","","0"
"2018-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86554","","","","0"
"2018-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","86984","","","","0"
"2018-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","87163","","","","0"
"2018-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","87544","","","","0"
"2018-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","87790","","","","0"
"2018-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","88721","","","","0"
"2018-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","88457","","","","0"
"2018-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","88092","","","","0"
"2018-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","88996","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","89510","","","","0"
"2019-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","88009","","","","0"
"2019-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","88861","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","89990","","","","0"
"2019-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","91045","","","","0"
"2019-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","90909","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","90874","","","","0"
"2019-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","91357","","","","0"
"2019-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","90517","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","90967","","","","0"
"2019-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","90354","","","","0"
"2019-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","91555","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","90445","","","","0"
"2020-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","89255","","","","0"
"2020-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","77427","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","61195","","","","0"
"2020-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","62017","","","","0"
"2020-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","67804","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","70136","","","","0"
"2020-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","70104","","","","0"
"2020-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","71263","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","72885","","","","0"
"2020-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","73909","","","","0"
"2020-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","75032","","","","0"
"2021-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","74987","","","","0"
"2021-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","73415","","","","0"
"2021-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","74075","","","","0"
"2021-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","73288","","","","0"
"2021-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","72589","","","","0"
"2021-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","72610","","","","0"
"2021-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","74545","","","","0"
"2021-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","76458","","","","0"
"2021-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","77088","","","","0"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","78052","","","","0"
"2021-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","78872","","","","0"
"2021-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","79181","","","","0"
"2022-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","76591","","","","0"
"2022-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","78516","","","","0"
"2022-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","80631","","","","0"
"2022-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","81503","","","","0"
"2022-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","83083","","","","0"
"2022-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","83775","","","","0"
"2022-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","83131","","","","0"
"2022-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","83016","","","","0"
"2022-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","83670","","","","0"
"2022-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","84525","","","","0"
"2022-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","85094","","","","0"
"2022-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v65201381","1.1.1.172","84241","","","","0"
"2005-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","50055","","","","0"
"2005-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","50165","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","50326","","","","0"
"2005-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","50580","","","","0"
"2005-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","50599","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","50876","","","","0"
"2005-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","51213","","","","0"
"2005-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","51224","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","51359","","","","0"
"2005-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","51623","","","","0"
"2005-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","51757","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52361","","","","0"
"2006-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52409","","","","0"
"2006-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52462","","","","0"
"2006-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52569","","","","0"
"2006-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52694","","","","0"
"2006-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52915","","","","0"
"2006-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53123","","","","0"
"2006-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53330","","","","0"
"2006-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53033","","","","0"
"2006-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53091","","","","0"
"2006-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53028","","","","0"
"2006-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52717","","","","0"
"2007-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52614","","","","0"
"2007-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52566","","","","0"
"2007-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52347","","","","0"
"2007-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52499","","","","0"
"2007-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52475","","","","0"
"2007-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52717","","","","0"
"2007-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52754","","","","0"
"2007-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52673","","","","0"
"2007-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52470","","","","0"
"2007-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52762","","","","0"
"2007-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52925","","","","0"
"2007-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52938","","","","0"
"2008-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52951","","","","0"
"2008-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53086","","","","0"
"2008-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52996","","","","0"
"2008-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52968","","","","0"
"2008-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52994","","","","0"
"2008-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53022","","","","0"
"2008-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52999","","","","0"
"2008-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53450","","","","0"
"2008-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53448","","","","0"
"2008-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53188","","","","0"
"2008-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52845","","","","0"
"2008-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52581","","","","0"
"2009-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53172","","","","0"
"2009-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52867","","","","0"
"2009-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52653","","","","0"
"2009-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52412","","","","0"
"2009-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52227","","","","0"
"2009-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52192","","","","0"
"2009-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52064","","","","0"
